CustomerID,Country,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason
5301-GAUUY,United States,California,Newport Beach,1,0,0,0,32,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,1,92,5974,Competitor had better devices
0939-YAPAF,United States,California,Santa Ana,0,0,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,3527.6,1,72,2744,Competitor offered higher download speeds
4710-FDUIZ,United States,California,Santa Ana,1,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),100.3,5614.45,1,67,5170,Competitor offered more data
1218-VKFPE,United States,California,Anaheim,0,0,1,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,233.55,1,72,3535,Competitor made better offer
3627-FHKBK,United States,California,Anaheim,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,75.3,1,87,3244,Competitor had better devices
2865-TCHJW,United States,California,Anaheim,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,346.2,1,74,5808,Competitor had better devices
5192-EBGOV,United States,California,Brea,0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.7,85.7,1,66,4880,Competitor offered higher download speeds
0719-SYFRB,United States,California,Norco,0,0,0,0,12,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.65,713.75,1,67,5670,Competitor offered higher download speeds
3419-SNJJD,United States,California,Yorba Linda,0,1,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,1,91,4196,Competitor offered higher download speeds
6543-CPZMK,United States,California,Ventura,1,0,1,0,9,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.95,248.95,1,83,2573,Competitor offered more data
4765-OXPPD,United States,California,Ventura,0,0,1,0,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,65.0,663.05,1,76,3983,Competitor offered more data
1009-IRMNA,United States,California,Port Hueneme,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.0,137.6,1,100,4479,Competitor offered more data
4554-YGZIH,United States,California,Summerland,1,1,1,0,49,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Credit card (automatic),90.05,4547.25,1,96,5059,Competitor made better offer
5099-BAILX,United States,California,Santa Barbara,1,1,1,0,43,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,1,65,2728,Competitor made better offer
7207-RMRDB,United States,California,Santa Barbara,0,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.5,6985.65,1,89,5720,Competitor had better devices
4913-EHYUI,United States,California,Alpaugh,1,1,1,0,56,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.55,5794.65,1,91,6268,Competitor offered higher download speeds
0195-IESCP,United States,California,Armona,1,0,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.25,855.3,1,75,3573,Competitor offered more data
4580-TMHJU,United States,California,Avenal,0,0,1,0,43,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,56.15,2499.3,1,65,2152,Don't know
0970-ETWGE,United States,California,Bodfish,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.55,89.55,1,99,4996,Competitor had better devices
1626-ERCMM,United States,California,Camp Nelson,1,1,1,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.55,1899.65,1,84,5604,Competitor had better devices
0887-HJGAR,United States,California,Coalinga,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.7,45.7,1,95,2295,Competitor offered higher download speeds
5644-PDMZC,United States,California,Delano,0,1,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,89.5,161.5,1,80,2065,Competitor offered higher download speeds
9576-ANLXO,United States,California,Earlimart,0,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.55,222.3,1,87,2876,Competitor offered higher download speeds
2024-BASKD,United States,California,Exeter,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,74.6,74.6,1,94,3860,Competitor offered more data
4160-AMJTL,United States,California,Fellows,0,1,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,1,83,5432,Competitor offered more data
4464-JCOLN,United States,California,Huron,1,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,35.9,1,68,2362,Competitor offered more data
5650-VDUDS,United States,California,Kernville,0,0,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.25,96.05,1,93,2038,Competitor made better offer
7538-GWHML,United States,California,Lemon Cove,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,145.15,1,80,2323,Competitor made better offer
3859-CVCET,United States,California,Lindsay,0,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,191.05,1,78,2864,Competitor had better devices
3276-HDUEG,United States,California,Maricopa,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.05,75.05,1,78,4838,Competitor offered higher download speeds
0823-HSCDJ,United States,California,Onyx,1,1,0,0,52,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.15,2550.9,1,90,5597,Competitor offered more data
0822-GAVAP,United States,California,Posey,0,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,34.7,62.25,1,65,3146,Competitor made better offer
1448-PWKYE,United States,California,Shafter,1,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.0,80.0,1,88,2046,Competitor had better devices
0067-DKWBL,United States,California,Tipton,1,1,0,0,2,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.25,91.1,1,89,3475,Competitor had better devices
2276-YDAVZ,United States,California,Wofford Heights,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.1,270.7,1,69,4965,Competitor offered higher download speeds
5896-NPFWW,United States,California,Visalia,1,0,1,0,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.15,168.15,1,86,3273,Competitor offered higher download speeds
7133-VBDCG,United States,California,Bakersfield,0,0,0,0,25,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,1,85,4535,Competitor offered higher download speeds
1029-QFBEN,United States,California,San Luis Obispo,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,1,66,3556,Competitor offered more data
4952-YSOGZ,United States,California,Lompoc,0,0,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,381.3,1,74,5640,Competitor offered more data
1589-AGTLK,United States,California,Lompoc,1,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.35,141.5,1,67,2450,Competitor offered more data
5244-IRFIH,United States,California,Los Alamos,1,1,1,0,33,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.5,3105.55,1,96,4333,Competitor made better offer
2684-EIWEO,United States,California,Oceano,0,1,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),91.7,2758.15,1,97,2482,Competitor made better offer
6439-GTPCA,United States,California,Pismo Beach,0,0,0,0,45,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,87.25,3941.7,1,73,5269,Competitor had better devices
5138-WVKYJ,United States,California,Mojave,1,0,0,0,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.55,1008.55,1,80,3658,Competitor offered higher download speeds
6683-VLCTZ,United States,California,Johannesburg,1,1,0,0,20,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.55,1842.8,1,92,5444,Competitor offered more data
2189-WWOEW,United States,California,Keene,0,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.9,1269.55,1,96,3579,Don't know
1894-IGFSG,United States,California,Lancaster,0,0,0,0,22,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.25,1907.85,1,82,3161,Competitor had better devices
7379-POKDZ,United States,California,Lancaster,1,0,1,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,208.85,1,66,3038,Competitor had better devices
0236-HFWSV,United States,California,Palmdale,1,0,0,0,15,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.35,1444.65,1,77,5264,Competitor offered higher download speeds
3900-AQPHZ,United States,California,Pearblossom,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,19.9,1,100,4248,Competitor offered higher download speeds
5842-POCOP,United States,California,Randsburg,0,0,1,0,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,88.9,454.15,1,79,4356,Competitor offered higher download speeds
2037-XJFUP,United States,California,Ridgecrest,1,0,1,0,33,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,95.8,3036.75,1,76,4161,Competitor offered more data
7314-OXENN,United States,California,Trona,1,0,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.0,184.65,1,97,3051,Competitor offered more data
0322-CHQRU,United States,California,Palmdale,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.35,89.5,1,81,3478,Competitor offered more data
4678-DVQEO,United States,California,Bass Lake,0,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,52.2,52.2,1,71,4138,Competitor made better offer
0691-IFBQW,United States,California,Biola,0,1,0,0,46,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,110.0,4874.8,1,81,2403,Competitor made better offer
3009-JWMPU,United States,California,Five Points,1,0,0,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,96.75,6125.4,1,92,5016,Attitude of service provider
1450-GALXR,United States,California,Friant,0,0,0,0,10,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,98.5,1058.25,1,74,5184,Attitude of service provider
3138-BKYAV,United States,California,Kerman,1,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.35,489.45,1,75,4694,Attitude of service provider
4289-DTDKW,United States,California,Madera,1,0,1,0,40,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.3,4113.1,1,70,2576,Attitude of support person
1820-TQVEV,United States,California,Madera,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,69.55,1,76,3042,Attitude of support person
2239-JALAW,United States,California,Mendota,1,0,0,0,58,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.25,6017.65,1,74,6105,Attitude of support person
4853-RULSV,United States,California,Miramonte,1,0,0,0,70,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.0,7250.15,1,80,4544,Attitude of service provider
6275-YDUVO,United States,California,Orosi,0,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,86.2,178.7,1,95,2969,Attitude of service provider
0115-TFERT,United States,California,Fresno,1,0,1,0,21,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.2,2317.1,1,89,4123,Attitude of service provider
2311-QYMUQ,United States,California,San Joaquin,0,0,1,0,16,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),89.45,1430.25,1,73,3696,Attitude of support person
3643-AHCFP,United States,California,Selma,1,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.6,644.35,1,83,3265,Competitor made better offer
3104-OWCGK,United States,California,South Dos Palos,1,0,1,0,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Electronic check,90.95,5453.4,1,76,4111,Moved
9101-BWFSS,United States,California,Tollhouse,0,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Electronic check,108.55,5610.7,1,82,4274,Moved
9231-ZJYAM,United States,California,Squaw Valley,0,1,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,78.85,292.8,1,72,5301,Moved
6982-SSHFK,United States,California,Fresno,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.4,44.4,1,89,3522,Competitor offered higher download speeds
0727-BMPLR,United States,California,Fresno,0,1,0,0,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.0,5509.3,1,83,5679,Competitor offered higher download speeds
1038-ZAGBI,United States,California,Fresno,0,0,1,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,229.6,1,94,2653,Competitor offered higher download speeds
3027-ZTDHO,United States,California,Fresno,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.9,89.9,1,80,5951,Don't know
2382-BCKQJ,United States,California,Big Sur,0,0,0,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,6413.65,1,91,5600,Competitor offered higher download speeds
2207-NHRJK,United States,California,Carmel,1,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.8,50.8,1,85,3718,Competitor offered higher download speeds
0947-MUGVO,United States,California,Jolon,1,1,1,0,20,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.65,1463.5,1,95,5849,Competitor offered higher download speeds
9944-HKVVB,United States,California,King City,0,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,307.4,1,77,5861,Competitor offered higher download speeds
4124-MMETB,United States,California,Lockwood,1,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.65,2104.55,1,85,3665,Competitor offered higher download speeds
3671-SHRSP,United States,California,Marina,1,0,1,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,80.6,319.15,1,86,3080,Competitor offered more data
3313-QKNKB,United States,California,Pebble Beach,1,0,1,0,59,1,Yes,Fiber optic,No,No,No,No,No,Yes,One year,0,Electronic check,85.55,5084.65,1,80,6304,Competitor offered more data
5073-WXOYN,United States,California,Belmont,0,0,0,0,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.8,3027.4,1,67,4941,Competitor offered more data
0207-MDKNV,United States,California,Daly City,0,0,0,0,15,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,105.1,1582.75,1,84,2122,Competitor made better offer
9851-KIELU,United States,California,Loma Mar,1,0,0,0,10,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.1,1043.3,1,76,5803,Competitor made better offer
3908-BLSYF,United States,California,Los Altos,0,0,0,0,6,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,83.9,497.55,1,97,3962,Price too high
7549-MYGPK,United States,California,Mountain View,0,0,1,0,63,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,100.55,6215.35,1,79,5413,Price too high
3804-RVTGV,United States,California,Mountain View,1,0,1,0,50,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.85,5017.9,1,100,5812,Price too high
9227-LUNBG,United States,California,Pescadero,0,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.6,24.6,1,76,5768,Price too high
4315-MURBD,United States,California,San Bruno,0,0,0,0,12,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,1,71,5559,Price too high
9734-YWGEX,United States,California,South San Francisco,0,0,0,0,9,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),98.3,923.5,1,81,2954,Price too high
2719-BDAQO,United States,California,Sunnyvale,1,0,0,0,17,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,93.85,1625.65,1,93,4940,Price too high
0781-LKXBR,United States,California,San Francisco,1,1,0,0,9,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,918.6,1,70,4038,Price too high
1907-UBQFC,United States,California,San Francisco,1,1,0,0,10,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,72.85,688.65,1,99,3189,Price too high
6513-EECDB,United States,California,San Francisco,1,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.55,73.55,1,94,4369,Price too high
7074-IEVOJ,United States,California,San Francisco,0,1,0,0,3,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.4,205.05,1,91,3501,Product dissatisfaction
9625-QSTYE,United States,California,San Francisco,0,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,81.15,952.3,1,79,4806,Service dissatisfaction
4750-ZRXIU,United States,California,Palo Alto,0,1,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,360.1,1,83,2467,Lack of self-service on Website
6400-BWQKW,United States,California,San Mateo,0,0,0,0,6,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.05,434.5,1,99,3263,Network reliability
6680-WKXRZ,United States,California,Antioch,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.4,215.8,1,97,2054,Don't know
7028-DVOIQ,United States,California,Birds Landing,1,1,0,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3395.8,1,82,2074,Don't know
4208-UFFGW,United States,California,Byron,1,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,85.15,1,84,5900,Don't know
9448-REEVD,United States,California,Concord,1,0,1,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),44.7,44.7,1,74,3700,Don't know
9117-SHLZX,United States,California,Fremont,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.7,45.7,1,72,3571,Poor expertise of phone support
9889-TMAHG,United States,California,Fremont,1,1,0,0,8,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),100.3,832.35,1,74,5084,Competitor had better devices
4541-RMRLG,United States,California,Hayward,1,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.25,112.3,1,82,4489,Competitor offered higher download speeds
